0.662781,-0.0197486,39.2537
0.786847,0.0273187,53.7814
-0.318773,-0.0262144,23.7753
0.334191,-0.082063,3.01434
0.705119,-0.0187465,42.958
0.85526,0.032631,60.2783
-0.730668,0.0793029,39.4892
-0.858085,0.199564,49.2195
0.644394,0.119644,53.031
0.814137,0.121652,61.4375
-0.501972,-0.0595546,39.2578
-0.711869,-0.0718568,51.9782
0.932007,-0.0821509,66.992
-0.708081,0.189226,25.1267
-0.613614,-0.00258093,38.1731
0.861776,-0.0338661,57.9649
-0.481115,0.100753,11.4967
-0.97355,-0.151862,77.8744
-0.898841,-0.0981887,66.9934
0.609306,0.115143,51.1343
0.833815,0.104336,61.8453
0.268997,0.0611953,27.9392
0.690859,-0.00718755,42.9411
0.558042,0.117489,49.352
-0.499843,0.0812834,16.4904
0.400354,-0.154957,5.42517
-0.317125,-0.010931,20.6721
0.458721,-0.0925648,10.966
0.224844,-0.0698574,2.10201
-0.599698,0.0386757,31.6128
0.453295,-0.0241313,22.7418
-0.539443,0.0604571,23.3106
0.757736,-0.0331406,46.5243
-0.806472,0.0432697,50.9107
0.454404,0.0147181,29.5327
-0.747389,0.141943,35.5739
0.909231,0.0364188,66.396
0.281222,-0.181934,20.0915
0.302884,-0.132939,9.40323
0.707923,-0.104832,34.2675
0.19684,-0.0938352,9.03655
-0.753926,-0.0182471,50.4014
0.450511,0.061721,36.9979
0.613663,-0.0908581,25.6947
0.2936,0.0894314,34.3217
-0.974665,0.0823019,76.4609
0.570022,-0.178442,8.22379
-0.755432,0.041063,45.6234
-0.670288,0.100954,30.3974
0.579229,0.062892,43.7059
0.433045,-0.0458292,17.3775
-0.327903,0.107907,2.59985
-0.901845,0.0340141,63.3211
-0.495579,0.0817629,16.038
-0.874707,0.104076,56.644
-0.85067,-0.0975113,62.7734
-0.737141,0.0288153,44.9027
-0.772678,-0.112467,58.5088
-0.543777,-0.0618736,41.7272
0.914623,0.126858,69.3398
-0.900832,0.170883,58.6224
-0.509963,-0.0639347,40.2937
0.200023,-0.0320757,4.51049
-0.385789,0.0430433,14.4784
0.718765,0.0107354,46.9444
-0.453256,0.0122853,24.8175
-0.948374,0.115933,69.6629
-0.295731,-0.0436077,25.9102
0.542959,-0.0993522,17.4718
0.533716,-0.0767634,20.2184
0.910716,0.0852171,67.8804
0.440781,0.107401,43.4365
-0.458189,0.0130007,25.0256
-0.332233,-0.124884,41.8172
0.728159,-0.00437067,46.3218
0.542468,-0.112273,15.3768
0.594493,0.103225,49.2183
-0.616422,0.0540899,30.9643
-0.390721,-0.0830299,37.5858
-0.632728,0.0644856,31.0952
-0.414963,-0.0898883,39.746
0.614123,-0.0348028,33.3405
-0.806443,0.116912,45.8525
0.22597,-0.00258656,12.5031
-0.481529,-0.086535,42.1721
-0.339441,0.146871,9.15219
-0.425479,0.17836,7.1779
-0.968213,-0.0269973,75.7372
0.45743,0.0546157,36.2288
0.595947,-0.1863,10.2446
-0.547264,-0.10545,47.4869
0.421284,-0.13696,0.321495
0.919705,-0.0258579,66.2166
0.738462,-0.00932589,46.7684
-0.220355,0.11524,11.8719
-0.253154,-0.111031,36.3401
0.414427,-0.107509,4.45995
0.701189,-0.120107,31.7996
-0.820967,0.153783,45.5058
0.88281,-0.195786,54.1459
0.988889,-0.119107,81.0737
-0.486697,-0.0678547,39.7108
-0.897278,0.176648,57.7251
-0.920683,-0.0689026,68.6506
0.257713,-0.128152,11.8265
-0.734292,0.14574,33.4042
-0.880399,0.0166381,61.0321
0.753035,-0.0133566,47.7313
0.644513,-0.0149851,38.3299
0.384164,-0.121369,0.677608
0.501203,0.0597939,39.2535
0.885147,-0.104431,58.2864
0.279189,-0.0674751,2.0692
0.363581,-0.042464,13.0308
-0.945761,0.192026,67.7777
-0.396818,-0.0111674,25.4328
0.228887,0.102298,33.7359
0.630889,-0.0672223,30.5638
0.834166,0.0422751,58.7584
-0.662817,0.10765,28.7484
0.320251,-0.16493,14.0175
-0.221078,-0.0700672,27.2902
-0.284305,0.177187,19.0219
0.240046,0.0186323,17.825
0.670316,-0.103164,30.1353
-0.832614,-0.139244,63.4227
0.682213,-0.027504,40.0375
0.437634,0.0809619,39.3763
-0.81379,-0.120448,61.3529
-0.283607,0.188593,21.0661
-0.256585,0.156766,17.3804
-0.596793,0.193627,9.31926
0.252084,0.0601498,26.8906
0.465835,-0.0655019,16.3691
0.846529,0.125939,63.7139
0.651235,-0.197189,16.0589
-0.294037,0.0104174,14.956
-0.957938,-0.166281,75.2649
0.762364,0.0187119,51.1263
-0.692305,-0.0470327,48.4948
0.76304,0.0830656,55.9505
-0.895993,-0.149456,68.2262
-0.918045,0.0649667,64.9425
